id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,teamName
2806702327,865,1,3,104,59,3kq9cckrnlogidldtdie2fkbl,0,99.5,0.5,2025-04-26T22:24:30.016Z,2025-04-26T22:24:49Z,5682688377,56,Center,5682688369,2,,5682688375,225,,5682688381,141,55,5682688373,155,,5682688385,213,1.74,5682688379,140,93.4,5682688383,212,37.6,39gif4xfy8xddarasbsad56ok,A. Güler,,5682688371,6,5682688387,1,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806702297,1102,44,3,105,0,agh9ifb2mw3ivjusgedj7c3fe,1,5.7,46.2,2025-04-26T22:24:31.358Z,2025-04-26T22:25:10Z,5682688505,233,866,5682688235,56,Back,5682688237,285,,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806702337,866,44,3,105,0,3kq9cckrnlogidldtdie2fkbl,0,94.3,53.8,2025-04-26T22:24:31.359Z,2025-04-26T22:25:10Z,5682688447,286,,5682688509,233,1102,5682688445,56,Center,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806702305,1103,12,3,105,0,agh9ifb2mw3ivjusgedj7c3fe,1,4.1,48.1,2025-04-26T22:24:31.582Z,2025-04-26T22:24:32Z,5682688257,213,5.76,5682688249,56,Back,5682688271,15,,5682688255,212,13.1,5682688253,141,38.5,5682688251,140,14.9,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806702313,1104,12,3,105,2,agh9ifb2mw3ivjusgedj7c3fe,1,14.9,38.5,2025-04-26T22:24:32.947Z,2025-04-26T22:24:33Z,5682688323,213,6.07,5682688315,56,Back,5682688319,141,35.5,5682688321,212,9.6,5682688317,140,23.8,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806702317,1105,49,3,105,2,agh9ifb2mw3ivjusgedj7c3fe,1,23.8,35.5,2025-04-26T22:24:33.310Z,2025-04-26T22:24:33Z,,,,,,,,,,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806702321,1106,3,3,105,3,agh9ifb2mw3ivjusgedj7c3fe,0,30,28.2,2025-04-26T22:24:34.222Z,2025-04-26T22:24:38Z,5682688755,233,867,5682688351,285,,5682688349,56,Back,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806702371,867,7,3,105,3,3kq9cckrnlogidldtdie2fkbl,1,72.2,70.2,2025-04-26T22:24:34.223Z,2025-04-26T22:24:39Z,5682688699,286,,5682688695,233,1106,5682688633,56,Center,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806702377,868,49,3,105,7,3kq9cckrnlogidldtdie2fkbl,1,63.3,73.2,2025-04-26T22:24:37.962Z,2025-04-26T22:24:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806702431,869,1,3,105,7,3kq9cckrnlogidldtdie2fkbl,1,63.3,73.2,2025-04-26T22:24:38.457Z,2025-04-26T22:24:41Z,5682688987,141,58.6,5682688989,212,13.1,5682688991,213,4,5682688985,140,55.2,5682688983,56,Center,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806702435,870,30,3,105,8,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-04-26T22:24:39.723Z,2025-04-26T22:24:44Z,5682689017,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806702449,1108,30,3,105,8,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-26T22:24:39.723Z,2025-04-26T22:24:44Z,5682689073,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704047,871,32,4,105,0,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-04-26T22:27:24.275Z,2025-04-26T22:27:26Z,5682697685,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704045,1109,32,4,105,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-26T22:27:24.275Z,2025-04-26T22:27:24Z,5682697677,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704075,1110,1,4,105,0,agh9ifb2mw3ivjusgedj7c3fe,1,49.8,49.9,2025-04-26T22:27:24.276Z,2025-04-26T22:27:26Z,5682697797,141,53.3,5682697799,212,13.1,5682697803,279,S,5682697795,140,37.5,5682697801,213,2.96,5682697793,56,Back,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704103,1111,1,4,105,2,agh9ifb2mw3ivjusgedj7c3fe,1,37.3,51.8,2025-04-26T22:27:26.338Z,2025-04-26T22:27:30Z,5682697947,212,28.4,5682697943,140,29.6,5682697945,141,11.7,5682697941,56,Back,5682697949,213,4.42,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704141,1112,1,4,105,5,agh9ifb2mw3ivjusgedj7c3fe,1,32.7,12.6,2025-04-26T22:27:29.842Z,2025-04-26T22:27:32Z,5682698133,56,Back,5682698135,140,26,5682698141,213,1.99,5682698139,212,17.3,5682698137,141,35.8,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704157,1113,1,4,105,8,agh9ifb2mw3ivjusgedj7c3fe,1,24.1,39.1,2025-04-26T22:27:32.546Z,2025-04-26T22:27:34Z,5682698273,212,14.4,5682698275,213,2.79,5682698271,141,46.3,5682698269,140,11.2,5682698267,56,Back,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704193,1114,1,4,105,9,agh9ifb2mw3ivjusgedj7c3fe,1,10.8,46.9,2025-04-26T22:27:34.003Z,2025-04-26T22:27:37Z,5682698457,212,22.8,5682698453,140,15.2,5682698455,141,79.7,5682698459,213,1.37,5682698451,56,Back,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704219,1115,1,4,105,12,agh9ifb2mw3ivjusgedj7c3fe,0,15.4,74.1,2025-04-26T22:27:37.235Z,2025-04-26T22:28:04Z,5682698599,141,45.2,5682698601,212,36.6,5682698597,140,44.8,5682698605,1,,5682698603,213,5.72,5682700221,155,,5682698595,56,Back,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704239,872,61,4,105,15,3kq9cckrnlogidldtdie2fkbl,1,55.3,55,2025-04-26T22:27:40.093Z,2025-04-26T22:27:43Z,5682698681,56,Center,,,,,,,,,,,,,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704273,1116,50,4,105,19,agh9ifb2mw3ivjusgedj7c3fe,1,43.4,48.4,2025-04-26T22:27:43.956Z,2025-04-26T22:27:49Z,5682698825,286,,5682699147,233,873,5682698823,56,Back,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704327,873,7,4,105,19,3kq9cckrnlogidldtdie2fkbl,1,57,51.2,2025-04-26T22:27:43.957Z,2025-04-26T22:27:49Z,5682699093,285,,5682699127,233,1116,5682699091,56,Center,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704321,1117,43,4,105,23,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-04-26T22:27:47.497Z,2025-04-26T22:28:20Z,5682699261,399,e83ula4wockmc2xid7185kcq2,5682701047,144,83,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704331,874,4,4,105,23,3kq9cckrnlogidldtdie2fkbl,1,58.6,49.1,2025-04-26T22:27:48.224Z,2025-04-26T22:46:15Z,5682699193,56,Center,5682699195,152,,5682699197,265,,5682699229,233,1118,5682699199,286,,5682699191,13,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704353,1118,4,4,105,23,agh9ifb2mw3ivjusgedj7c3fe,0,41.4,50.9,2025-04-26T22:27:48.225Z,2025-04-26T22:46:15Z,5682699211,285,,5682699209,265,,5682699207,152,,5682699269,233,874,5682699205,56,Back,5682699203,13,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704625,875,1,4,105,45,3kq9cckrnlogidldtdie2fkbl,1,58.2,45.8,2025-04-26T22:28:10Z,2025-04-26T22:28:11Z,5682700569,56,Left,5682700577,213,1.17,5682700573,141,94.3,5682700575,212,35.8,5682700571,140,71.4,5682700579,1,,5682700567,152,,5682700563,5,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,5682700565,155,5682700587,189,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704661,876,1,4,105,48,3kq9cckrnlogidldtdie2fkbl,1,68,87.9,2025-04-26T22:28:13.007Z,2025-04-26T22:28:14Z,5682700765,56,Left,5682700773,212,11.8,5682700767,140,57.6,5682700777,213,3.53,5682700769,141,81.3,,,,,,,,,,39c5g6782qlrtw55fsre7exnt,Fran García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704687,877,1,4,105,50,3kq9cckrnlogidldtdie2fkbl,1,57.6,81.3,2025-04-26T22:28:14.783Z,2025-04-26T22:28:17Z,5682700901,212,20.5,5682700893,140,42,5682700897,141,63.1,5682700903,213,3.79,5682700891,56,Back,,,,,,,,,,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704703,878,1,4,105,54,3kq9cckrnlogidldtdie2fkbl,1,40.7,61.4,2025-04-26T22:28:18.368Z,2025-04-26T22:28:20Z,5682701031,56,Back,5682701039,213,4.44,5682701035,141,31.2,5682701033,140,35.3,5682701037,212,21.3,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704743,879,1,4,105,55,3kq9cckrnlogidldtdie2fkbl,1,35.3,31.2,2025-04-26T22:28:19.904Z,2025-04-26T22:28:24Z,5682701221,140,12.1,5682701219,56,Back,5682701227,213,2.8,5682701223,141,43.9,5682701225,212,25.8,,,,,,,,,,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704789,880,1,4,106,0,3kq9cckrnlogidldtdie2fkbl,0,11.6,57.9,2025-04-26T22:28:24.688Z,2025-04-26T22:28:29Z,5682701469,1,,5682701459,56,Center,5682701461,140,62.7,5682701457,157,,5682701467,213,0.25,5682701463,141,78.3,5682701465,212,55.4,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704791,1119,44,4,106,4,agh9ifb2mw3ivjusgedj7c3fe,1,37,18.7,2025-04-26T22:28:28.515Z,2025-04-26T22:47:02Z,5682701481,285,,5682701479,56,Back,5682701531,233,881,,,,,,,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704793,881,44,4,106,4,3kq9cckrnlogidldtdie2fkbl,0,63,81.3,2025-04-26T22:28:28.516Z,2025-04-26T22:47:02Z,5682701485,286,,5682701483,56,Left,5682701555,233,1119,,,,,,,,,,,,,,,,3jln1gzc0859ymphvq83i0mp5,Brahim Díaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806704797,1120,1,4,106,4,agh9ifb2mw3ivjusgedj7c3fe,1,36.5,13.7,2025-04-26T22:28:28.755Z,2025-04-26T22:28:29Z,5682701501,212,9.3,5682701499,141,24.1,5682701497,140,42.3,5682701503,213,0.86,5682701493,3,,5682701495,56,Back,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Koundé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704807,1121,49,4,106,5,agh9ifb2mw3ivjusgedj7c3fe,1,42.2,24.1,2025-04-26T22:28:29.718Z,2025-04-26T22:28:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704815,1122,1,4,106,5,agh9ifb2mw3ivjusgedj7c3fe,1,42.3,21.8,2025-04-26T22:28:30.134Z,2025-04-26T22:28:31Z,5682701567,141,9.8,5682701569,212,12.7,5682701571,213,5.59,5682701565,140,51.6,5682701563,56,Right,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704831,1123,1,4,106,6,agh9ifb2mw3ivjusgedj7c3fe,1,51.6,9.8,2025-04-26T22:28:31.140Z,2025-04-26T22:28:32Z,5682701651,141,19.5,5682701647,56,Right,5682701653,212,7,5682701655,213,1.25,5682701649,140,53.7,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704857,1124,1,4,106,8,agh9ifb2mw3ivjusgedj7c3fe,1,54.6,18.9,2025-04-26T22:28:32.340Z,2025-04-26T22:28:35Z,5682701803,56,Right,5682701805,140,80,5682701807,141,10.9,5682701809,212,27.2,5682701811,213,6.08,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806704875,1125,2,4,106,11,agh9ifb2mw3ivjusgedj7c3fe,1,80.8,9.9,2025-04-26T22:28:35.605Z,2025-04-26T22:28:54Z,5682702863,8,,5682701919,141,46.6,5682702865,7,2szgrzcosfeifh664tgt3mfvt,5682701915,140,86.8,5682701913,56,Center,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705049,882,55,4,106,11,3kq9cckrnlogidldtdie2fkbl,1,22.4,71.2,2025-04-26T22:28:35.606Z,2025-04-26T22:39:03Z,,,,,,,,,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705097,883,1,4,106,30,3kq9cckrnlogidldtdie2fkbl,1,20.2,65.1,2025-04-26T22:28:55.105Z,2025-04-26T22:51:32Z,5682703099,141,33.8,5682703091,5,,5682703103,213,4.69,5682703097,140,19.8,5682703101,212,21.3,5682704599,189,,5682703095,56,Back,5682703093,241,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705105,884,1,4,106,32,3kq9cckrnlogidldtdie2fkbl,1,19.8,33.8,2025-04-26T22:28:57.016Z,2025-04-26T22:50:59Z,5682703127,141,35.5,5682703129,212,20.2,5682703131,213,0.06,5682704661,189,,5682703125,140,39,5682703123,56,Back,,,,,,,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705091,1126,83,4,106,33,agh9ifb2mw3ivjusgedj7c3fe,0,60.2,61.1,2025-04-26T22:28:57.492Z,2025-04-26T22:50:59Z,5682703309,399,e83ula4wockmc2xid7185kcq2,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705111,885,61,4,106,33,3kq9cckrnlogidldtdie2fkbl,0,39,35.5,2025-04-26T22:28:57.825Z,2025-04-26T22:50:57Z,5682703147,56,Back,,,,,,,,,,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705099,1127,49,4,106,34,agh9ifb2mw3ivjusgedj7c3fe,1,64.9,54.2,2025-04-26T22:28:58.534Z,2025-04-26T22:28:58Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705119,1128,1,4,106,34,agh9ifb2mw3ivjusgedj7c3fe,1,66.1,49.9,2025-04-26T22:28:59.029Z,2025-04-26T22:29:01Z,5682703207,141,46.3,5682703203,56,Center,5682703205,140,73.2,5682703211,213,5.97,5682703209,212,7.8,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705131,1129,1,4,106,36,agh9ifb2mw3ivjusgedj7c3fe,1,73.2,46.3,2025-04-26T22:29:01.252Z,2025-04-26T22:31:53Z,5682711089,210,13,5682703275,141,40.7,5682703273,140,75.6,5682712163,168,,5682703277,212,4.6,5682711091,154,,5682703271,56,Center,5682703279,213,5.3,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705141,886,45,4,106,38,3kq9cckrnlogidldtdie2fkbl,0,21.9,64.9,2025-04-26T22:29:02.277Z,2025-04-26T22:48:21Z,5682703327,285,,5682703325,56,Back,5682703353,233,1130,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705135,1130,3,4,106,38,agh9ifb2mw3ivjusgedj7c3fe,1,78.1,35.1,2025-04-26T22:29:02.277Z,2025-04-26T22:48:20Z,5682703297,286,,5682703347,233,886,5682703295,56,Center,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705183,1131,13,4,106,41,agh9ifb2mw3ivjusgedj7c3fe,1,89.6,34.3,2025-04-26T22:29:05.444Z,2025-04-26T22:31:39Z,5682711111,231,49.6,5682705553,20,,5682711095,29,,5682711093,85,,5682711103,102,46.6,5682703515,22,,5682711105,103,51.4,5682711097,154,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,5682711109,230,5682703519,56,Center,5682703517,63,,98.9,5682711107,391,,5682711099,55,1129,,,,,,,,,,,,,,Barcelona
2806705223,887,5,4,106,41,3kq9cckrnlogidldtdie2fkbl,1,-0.9,56.8,2025-04-26T22:29:06.066Z,2025-04-26T22:39:00Z,5682703757,233,1132,5682703709,56,Back,5682703713,346,,,,,,,,,,,,,,,,,6fzbp94hf19ysotdassrqdc5x,A. Rüdiger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705201,1132,5,4,106,41,agh9ifb2mw3ivjusgedj7c3fe,0,100.9,43.2,2025-04-26T22:29:06.066Z,2025-04-26T22:39:00Z,5682703761,233,887,5682703613,56,Center,5682703615,346,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705279,888,17,4,106,49,3kq9cckrnlogidldtdie2fkbl,1,0,0,2025-04-26T22:29:14.193Z,2025-04-26T22:29:48Z,5682704121,31,,5682704123,392,,5682705369,485,,5682704125,13,243,,,,,,,,,,,,,e83ula4wockmc2xid7185kcq2,J. Bellingham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705581,889,1,4,107,25,3kq9cckrnlogidldtdie2fkbl,0,4.5,50.3,2025-04-26T22:29:49.379Z,2025-04-26T22:29:52Z,5682705663,141,0,5682705665,212,60.2,5682705671,74,,5682705657,124,,5682705667,213,5.66,5682705669,1,,5682705661,140,51.1,5682705659,56,Right,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705583,890,5,4,107,27,3kq9cckrnlogidldtdie2fkbl,0,50.9,-1.4,2025-04-26T22:29:52.075Z,2025-04-26T22:39:00Z,5682705673,56,Right,5682706033,233,1133,5682705675,347,,,,,,,,,,,,,,,,,6crmq7vzqts58wg196q48sc7p,T. Courtois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705637,1133,5,4,107,27,agh9ifb2mw3ivjusgedj7c3fe,1,49.1,101.4,2025-04-26T22:29:52.075Z,2025-04-26T22:39:00Z,5682705979,347,,5682706007,233,890,5682705977,56,Back,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermín López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705683,1134,1,4,107,33,agh9ifb2mw3ivjusgedj7c3fe,1,50.6,100,2025-04-26T22:29:58.166Z,2025-04-26T22:30:02Z,5682706185,212,22,5682706177,107,,5682706183,141,86.8,5682706179,56,Back,5682706187,213,3.6,5682706181,140,31.8,5682706189,1,,,,,cd5napttmwk5o9gxw3cbb4ted,Iñigo Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705729,1135,1,4,107,37,agh9ifb2mw3ivjusgedj7c3fe,1,27.1,79.9,2025-04-26T22:30:02.055Z,2025-04-26T22:30:09Z,5682706483,140,11.1,5682706485,141,62.4,5682706487,212,20.6,5682706481,56,Back,5682706489,213,3.76,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsí,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705743,1136,1,4,107,44,agh9ifb2mw3ivjusgedj7c3fe,0,12.3,67,2025-04-26T22:30:09.031Z,2025-04-26T22:30:10Z,5682706579,1,,5682706571,140,53.7,5682706569,56,Left,5682706567,155,,5682706577,213,0.42,5682706573,141,95.6,5682706575,212,47.6,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczęsny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705795,891,1,4,107,48,3kq9cckrnlogidldtdie2fkbl,1,37.8,5.4,2025-04-26T22:30:12.787Z,2025-04-26T22:30:14Z,5682706739,3,,5682706747,212,9.9,5682706743,140,44,5682706745,141,16.3,5682706741,56,Back,5682706749,213,0.85,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705799,892,49,4,107,49,3kq9cckrnlogidldtdie2fkbl,1,44,16.3,2025-04-26T22:30:14.052Z,2025-04-26T22:30:14Z,,,,,,,,,,,,,,,,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705811,893,1,4,107,49,3kq9cckrnlogidldtdie2fkbl,1,44,16.3,2025-04-26T22:30:14.243Z,2025-04-26T22:30:15Z,5682706797,56,Back,5682706805,213,4.78,5682706803,212,8.1,5682706799,140,44.5,5682706801,141,4.4,,,,,,,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705817,894,1,4,107,50,3kq9cckrnlogidldtdie2fkbl,1,44.5,4.4,2025-04-26T22:30:15.027Z,2025-04-26T22:30:15Z,5682706831,212,12.7,5682706829,141,13.7,5682706827,140,34,5682706833,213,2.62,5682706825,56,Back,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705839,895,1,4,107,51,3kq9cckrnlogidldtdie2fkbl,1,31.9,15.7,2025-04-26T22:30:15.843Z,2025-04-26T22:30:19Z,5682706937,213,5.68,5682706929,56,Back,5682706931,140,39.3,5682706935,212,9.4,5682706933,141,7.8,,,,,,,,,,atj6u4qul0o2ca57etbmes07o,Raúl Asencio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705887,896,1,4,107,54,3kq9cckrnlogidldtdie2fkbl,1,38,7.3,2025-04-26T22:30:19.203Z,2025-04-26T22:30:22Z,5682707191,213,6.27,5682707189,212,35.2,5682707181,155,,5682707183,56,Right,5682707185,140,71.5,5682707193,1,,5682707187,141,6.8,,,,diod1hv5hv7v7z7mfleev1txx,L. Modrić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
2806705841,1137,83,4,107,54,agh9ifb2mw3ivjusgedj7c3fe,0,58.4,87.4,2025-04-26T22:30:19.270Z,2025-04-26T22:30:37Z,5682707359,399,1i9wi65k2foqwudeqiyih87hl,,,,,,,,,,,,,,,,,,,,,,2wl6h1rlrfnn2mr65vuo3t815,Raphinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2806705909,897,1,4,107,58,3kq9cckrnlogidldtdie2fkbl,1,72.5,7.8,2025-04-26T22:30:22.659Z,2025-04-26T22:30:26Z,5682707333,213,1.36,5682707325,56,Center,5682707331,212,19.2,5682707329,141,35.4,5682707327,140,76.4,,,,,,,,,,1i9wi65k2foqwudeqiyih87hl,F. Valverde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Madrid
