id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,teamName
2765817789,878,84,2,74,34,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T21:39:28.112Z,2025-01-15T21:40:52Z,5459020393,140,83.2,5459022045,343,2,5459020395,141,18.8,5459020399,56,Right,5459020397,7,593109,5459022261,436,2,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818229,886,16,2,74,37,agh9ifb2mw3ivjusgedj7c3fe,1,89.4,33.6,2025-01-15T21:39:30.456Z,2025-01-15T21:42:03Z,5459023359,154,,5459023879,343,3,5459023355,80,,5459023357,29,,5459023361,55,885,5459023085,375,14:36.1,5459023371,136,,5459023367,103,12,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,5459023369,214,5459022665,22,5459023365,102,5459022669,56,5459023075,72,5459023375,231,41.5,,,,46.3,,5459023081,374,39:29.5,Center,5459023373,230,5459023077,63,,,,,95.2,,,,,,,Barcelona
2765817751,559,43,2,74,43,ah8dala7suqqkj04n2l8xz4zd,1,0,0,2025-01-15T21:39:36.904Z,2025-01-15T21:40:35Z,5459021939,144,55,,,,,,,,,,,,,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818071,882,27,2,75,38,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T21:40:31.638Z,2025-01-15T21:40:32Z,5459021875,364,,5459021873,207,,5459021871,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818115,883,65,2,75,38,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T21:40:31.648Z,2025-01-15T21:40:51Z,5459022245,336,,5459022059,341,,5459022061,365,878,,,,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818145,884,28,2,75,57,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T21:40:50.547Z,2025-01-15T21:40:50Z,5459022241,55,882,5459022239,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818391,887,18,2,77,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T21:41:53.572Z,2025-01-15T21:42:00Z,5459023695,55,888,5459023651,42,,5459023653,44,Forward,5459023655,59,19,,,,,,,,,,,,,abr79wsl0folgkyvl821ggs2c,Lamine Yamal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818393,888,19,2,77,0,agh9ifb2mw3ivjusgedj7c3fe,1,0,0,2025-01-15T21:41:53.573Z,2025-01-15T21:42:00Z,5459023677,44,Midfielder,5459023673,292,6,5459023671,59,14,5459023669,145,10,5459023675,293,3,5459023665,42,,5459023679,55,887,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818397,560,1,2,77,3,ah8dala7suqqkj04n2l8xz4zd,1,50.1,50.1,2025-01-15T21:41:56.840Z,2025-01-15T21:42:00Z,5459023773,213,3.33,5459023771,212,20.2,5459023767,140,31.2,5459023765,56,Back,5459023769,141,44.5,5459023775,279,G,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818411,561,1,2,77,6,ah8dala7suqqkj04n2l8xz4zd,1,32.9,39.4,2025-01-15T21:42:00.216Z,2025-01-15T21:42:02Z,5459023855,212,19.4,5459023853,141,65.4,5459023851,140,25.2,5459023857,213,2,5459023849,56,Back,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818427,562,1,2,77,9,ah8dala7suqqkj04n2l8xz4zd,1,25,65.3,2025-01-15T21:42:02.568Z,2025-01-15T21:42:05Z,5459023931,56,Back,5459023933,140,7.8,5459023935,141,60.9,5459023939,213,3.31,5459023937,212,18.3,,,,,,,,,,2r4450bqkmpcf1ogmcfhvczmy,Natan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818469,563,1,2,77,12,ah8dala7suqqkj04n2l8xz4zd,1,8.3,61.7,2025-01-15T21:42:05.744Z,2025-01-15T21:42:13Z,5459024177,140,21.6,5459024175,56,Back,5459024181,212,24.9,5459024179,141,92.1,5459024183,213,0.98,,,,,,,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818479,564,1,2,77,19,ah8dala7suqqkj04n2l8xz4zd,0,13.8,97.7,2025-01-15T21:42:13.249Z,2025-01-15T21:42:14Z,5459024227,213,0.13,5459024219,56,Back,5459024217,157,,5459024229,1,,5459024225,212,18.2,5459024223,141,100,5459024221,140,31,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818485,565,5,2,77,20,ah8dala7suqqkj04n2l8xz4zd,0,32.3,101,2025-01-15T21:42:14.276Z,2025-01-15T21:42:52Z,5459024247,56,Back,5459024249,347,,5459025299,233,896,,,,,,,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818683,896,5,2,77,20,agh9ifb2mw3ivjusgedj7c3fe,1,67.7,-1,2025-01-15T21:42:14.276Z,2025-01-15T21:43:29Z,5459025287,56,Right,5459025293,233,565,5459025289,347,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818515,889,1,2,77,25,agh9ifb2mw3ivjusgedj7c3fe,1,60.7,0,2025-01-15T21:42:19.056Z,2025-01-15T21:42:45Z,5459024407,212,13.4,5459025181,107,,5459024409,213,2.04,5459024405,141,16.2,5459024401,56,Right,5459024403,140,54.9,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818521,890,1,2,77,26,agh9ifb2mw3ivjusgedj7c3fe,1,54.9,16.2,2025-01-15T21:42:20.031Z,2025-01-15T21:42:21Z,5459024449,141,16.2,5459024451,212,10.7,5459024453,213,0,5459024445,56,Right,5459024447,140,65.1,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818531,891,1,2,77,27,agh9ifb2mw3ivjusgedj7c3fe,1,65.5,16.2,2025-01-15T21:42:20.926Z,2025-01-15T21:42:22Z,5459024527,213,5.59,5459024519,56,Right,5459024521,140,75.8,5459024523,141,3.1,5459024525,212,14,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818541,892,1,2,77,29,agh9ifb2mw3ivjusgedj7c3fe,0,76.2,3.2,2025-01-15T21:42:22.670Z,2025-01-15T21:42:24Z,5459024577,140,64.3,5459024579,141,27.4,5459024583,213,2.22,5459024581,212,20.7,5459024575,56,Center,,,,,,,,,,cscn06kwqfzo09h0dc5ybt1pl,Jules Kounde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818543,566,49,2,77,30,ah8dala7suqqkj04n2l8xz4zd,1,35.1,66.3,2025-01-15T21:42:24.200Z,2025-01-15T21:42:24Z,,,,,,,,,,,,,,,,,,,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818567,567,1,2,77,32,ah8dala7suqqkj04n2l8xz4zd,1,38.2,62.4,2025-01-15T21:42:25.888Z,2025-01-15T21:42:28Z,5459024695,212,8.7,5459024687,56,Back,5459024697,213,5.56,5459024693,141,54,5459024691,140,44.4,,,,,,,,,,74z66mnnh5ipu13ihlqtun40k,Vitor Roque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818563,893,83,2,77,34,agh9ifb2mw3ivjusgedj7c3fe,0,61.1,36.7,2025-01-15T21:42:28.015Z,2025-01-15T21:42:30Z,5459024771,399,6aix9yu384pv1caanqiol231l,,,,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818583,568,3,2,77,34,ah8dala7suqqkj04n2l8xz4zd,1,46,56.6,2025-01-15T21:42:28.136Z,2025-01-15T21:42:30Z,5459024747,286,,5459024745,56,Back,5459024749,233,894,,,,,,,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818575,894,45,2,77,34,agh9ifb2mw3ivjusgedj7c3fe,0,54.4,43.8,2025-01-15T21:42:28.136Z,2025-01-15T21:42:30Z,5459024727,56,Center,5459024761,233,568,5459024729,285,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818591,569,1,2,77,36,ah8dala7suqqkj04n2l8xz4zd,1,48.5,67.7,2025-01-15T21:42:29.695Z,2025-01-15T21:42:32Z,5459024789,56,Center,5459024791,140,64.3,5459024793,141,73.8,5459024797,213,0.25,5459024795,212,17.1,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818603,570,1,2,77,38,ah8dala7suqqkj04n2l8xz4zd,0,68.2,62,2025-01-15T21:42:32.224Z,2025-01-15T21:42:35Z,5459024875,140,88.3,5459024899,4,,5459024879,212,21.3,5459024881,213,0.12,5459024877,141,65.7,5459024873,56,Center,,,,,,,38igxi5sn8v00xtciwhqb44fe,Iker Losada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818611,895,8,2,77,41,agh9ifb2mw3ivjusgedj7c3fe,1,10.5,30.7,2025-01-15T21:42:35.231Z,2025-01-15T21:42:38Z,5459024977,14,,5459024895,56,Back,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818649,571,1,2,77,45,ah8dala7suqqkj04n2l8xz4zd,1,84.1,94.5,2025-01-15T21:42:39.023Z,2025-01-15T21:42:41Z,5459025071,140,64.1,5459025073,141,97.1,5459025077,213,3.06,5459025075,212,21.1,5459025069,56,Left,,,,,,,,,,30ed2aojjzmqigq6vkcrzc8pg,Jesús Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818651,572,1,2,77,48,ah8dala7suqqkj04n2l8xz4zd,1,66.6,95.4,2025-01-15T21:42:41.680Z,2025-01-15T21:42:43Z,5459025105,212,8.6,5459025107,213,4.72,5459025099,56,Left,5459025103,141,82.8,5459025101,140,66.7,,,,,,,,,,67qku7vyvbw76086eu05nowd1,R. Perraud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818663,573,1,2,77,49,ah8dala7suqqkj04n2l8xz4zd,1,66.7,82.8,2025-01-15T21:42:43.148Z,2025-01-15T21:42:45Z,5459025191,213,3.85,5459025189,212,17.9,5459025185,140,53.8,5459025183,56,Center,5459025187,141,65.7,,,,,,,,,,3ub05nnpt9o7s387z6oj8vf56,J. Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818671,574,1,2,77,51,ah8dala7suqqkj04n2l8xz4zd,1,53.8,65.7,2025-01-15T21:42:45.287Z,2025-01-15T21:42:47Z,5459025209,141,60.3,5459025205,56,Center,5459025213,213,5.73,5459025211,212,7,5459025207,140,59.5,,,,,,,,,,2r4450bqkmpcf1ogmcfhvczmy,Natan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818681,575,1,2,77,54,ah8dala7suqqkj04n2l8xz4zd,1,59.5,60.3,2025-01-15T21:42:47.504Z,2025-01-15T21:42:48Z,5459025275,56,Back,5459025283,213,3.79,5459025279,141,43.3,5459025281,212,19.1,5459025277,140,45,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818691,576,1,2,77,55,ah8dala7suqqkj04n2l8xz4zd,1,44.9,43,2025-01-15T21:42:48.776Z,2025-01-15T21:42:51Z,5459025351,56,Right,5459025353,140,55.5,5459025359,213,5.12,5459025355,141,4.7,5459025357,212,28.3,,,,,,,,,,9ao7l82r1xd2rjnvv5u6plcr9,Diego Llorente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818699,577,1,2,77,58,ah8dala7suqqkj04n2l8xz4zd,1,53.5,4.6,2025-01-15T21:42:51.567Z,2025-01-15T21:42:53Z,5459025403,56,Right,5459025405,140,55.8,5459025409,212,8.6,5459025407,141,16.7,5459025411,213,1.29,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818723,578,1,2,78,0,ah8dala7suqqkj04n2l8xz4zd,1,57.5,16.3,2025-01-15T21:42:53.704Z,2025-01-15T21:42:59Z,5459025521,213,1.8,5459025517,141,33.1,5459025519,212,11.7,5459025515,140,55,5459025513,56,Center,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818707,897,83,2,78,0,agh9ifb2mw3ivjusgedj7c3fe,0,44.1,78.5,2025-01-15T21:42:54.174Z,2025-01-15T21:43:01Z,5459025605,399,euy1s0xo19019kegzcpp1gez9,,,,,,,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818715,898,83,2,78,2,agh9ifb2mw3ivjusgedj7c3fe,0,46.4,63.3,2025-01-15T21:42:55.662Z,2025-01-15T21:43:01Z,5459025601,399,euy1s0xo19019kegzcpp1gez9,,,,,,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818727,579,50,2,78,5,ah8dala7suqqkj04n2l8xz4zd,1,49,38.4,2025-01-15T21:42:59.175Z,2025-01-15T21:43:01Z,5459025585,233,899,5459025529,56,Back,5459025531,286,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818737,899,7,2,78,5,agh9ifb2mw3ivjusgedj7c3fe,1,51.4,60.8,2025-01-15T21:42:59.176Z,2025-01-15T21:43:01Z,5459025581,233,579,5459025579,285,,5459025577,56,Center,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818733,580,50,2,78,6,ah8dala7suqqkj04n2l8xz4zd,1,50.6,38,2025-01-15T21:42:59.807Z,2025-01-15T21:43:02Z,5459025557,56,Center,5459025623,233,900,5459025559,286,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818741,900,7,2,78,6,agh9ifb2mw3ivjusgedj7c3fe,1,49,61.3,2025-01-15T21:42:59.808Z,2025-01-15T21:43:02Z,5459025619,233,580,5459025607,56,Back,5459025609,285,,,,,,,,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818747,901,49,2,78,8,agh9ifb2mw3ivjusgedj7c3fe,1,46.1,47.5,2025-01-15T21:43:01.742Z,2025-01-15T21:43:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818753,902,1,2,78,8,agh9ifb2mw3ivjusgedj7c3fe,1,46.1,47.5,2025-01-15T21:43:01.806Z,2025-01-15T21:52:08Z,5459025647,56,Center,5459025655,213,0.72,5459025651,141,72.7,5459025653,212,26.1,5459025649,140,64.8,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818775,903,1,2,78,12,agh9ifb2mw3ivjusgedj7c3fe,1,77.3,59.6,2025-01-15T21:43:05.758Z,2025-01-15T21:43:14Z,5459025785,56,Center,5459025789,141,44.6,5459025791,212,11.4,5459025793,213,4.25,5459025787,140,72.4,5459025931,210,15,,,,,,,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818779,904,15,2,78,14,agh9ifb2mw3ivjusgedj7c3fe,1,73.6,42.8,2025-01-15T21:43:07.902Z,2025-01-15T21:52:28Z,5459025957,146,98.4,5459025945,29,,5459025943,79,,5459025951,102,49.3,5459025953,103,24.1,5459025861,20,,5459025955,215,,5459025811,56,Center,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,5459025947,55,5459025959,147,5459029857,23,5459025807,18,5459025985,233,,,,903,,49.8,,581,,,,,,,,,,,,,,,,,,,,Barcelona
2765818789,581,10,2,78,14,ah8dala7suqqkj04n2l8xz4zd,1,2.9,51,2025-01-15T21:43:08.002Z,2025-01-15T21:43:16Z,5459025929,381,,5459025869,182,,5459025871,56,Back,5459025867,178,,5459026035,233,904,5459025927,174,,,,,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818791,582,52,2,78,16,ah8dala7suqqkj04n2l8xz4zd,1,2.9,51,2025-01-15T21:43:09.960Z,2025-01-15T21:43:10Z,,,,,,,,,,,,,,,,,,,,,,,,,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818855,583,1,2,78,29,ah8dala7suqqkj04n2l8xz4zd,1,12.8,48.1,2025-01-15T21:43:23.337Z,2025-01-15T21:44:13Z,5459026499,189,,5459026231,141,9.4,5459026229,140,27.6,5459026233,212,30.6,5459026225,123,,5459026227,56,Back,5459026263,287,,5459026237,213,5.25,2b7ankpb026wngkg3hgppev6y,Fran Vieites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818863,584,1,2,78,33,ah8dala7suqqkj04n2l8xz4zd,0,29.7,4.3,2025-01-15T21:43:26.816Z,2025-01-15T21:43:27Z,5459026287,140,39.9,5459026285,56,Back,5459026291,212,12.1,5459026293,213,0.48,5459026289,141,12.5,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818865,905,49,2,78,34,agh9ifb2mw3ivjusgedj7c3fe,1,54.3,79.9,2025-01-15T21:43:28.174Z,2025-01-15T21:43:28Z,,,,,,,,,,,,,,,,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818869,906,1,2,78,34,agh9ifb2mw3ivjusgedj7c3fe,0,54.3,79.9,2025-01-15T21:43:28.223Z,2025-01-15T21:43:28Z,5459026309,140,64.1,5459026311,141,65.7,5459026313,212,14.1,5459026315,213,5.53,5459026307,56,Center,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818871,585,8,2,78,35,ah8dala7suqqkj04n2l8xz4zd,1,36.3,30.2,2025-01-15T21:43:29.376Z,2025-01-15T21:43:29Z,5459026317,56,Back,,,,,,,,,,,,,,,,,,,,,,3ub05nnpt9o7s387z6oj8vf56,J. Cardoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818877,586,61,2,78,37,ah8dala7suqqkj04n2l8xz4zd,1,33.5,16.3,2025-01-15T21:43:30.720Z,2025-01-15T21:44:14Z,5459026347,56,Back,,,,,,,,,,,,,,,,,,,,,,7x4eg9m0ikbokn9x4nzyt2jv8,Mateo Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818879,587,49,2,78,38,ah8dala7suqqkj04n2l8xz4zd,1,31,8.9,2025-01-15T21:43:31.864Z,2025-01-15T21:44:15Z,,,,,,,,,,,,,,,,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818891,588,1,2,78,39,ah8dala7suqqkj04n2l8xz4zd,1,30.4,9.5,2025-01-15T21:43:33.121Z,2025-01-15T21:43:36Z,5459026407,213,5.98,5459026401,140,41.4,5459026403,141,4.1,5459026399,56,Back,5459026405,212,12.1,,,,,,,,,,euy1s0xo19019kegzcpp1gez9,Y. Sabaly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818899,589,1,2,78,42,ah8dala7suqqkj04n2l8xz4zd,0,42.4,4.9,2025-01-15T21:43:35.904Z,2025-01-15T21:43:37Z,5459026455,141,32.9,5459026459,213,0.7,5459026457,212,29.7,5459026451,56,Center,5459026453,140,64.1,,,,,,,,,,6aix9yu384pv1caanqiol231l,Pablo Fornals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Real Betis
2765818909,907,1,2,78,44,agh9ifb2mw3ivjusgedj7c3fe,1,27,68.5,2025-01-15T21:43:38.414Z,2025-01-15T21:43:41Z,5459026519,140,9.8,5459026521,141,58.1,5459026523,212,19.4,5459026517,56,Back,5459026525,213,3.51,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818913,908,49,2,78,47,agh9ifb2mw3ivjusgedj7c3fe,1,10.4,57.9,2025-01-15T21:43:41.310Z,2025-01-15T21:43:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818935,909,1,2,78,48,agh9ifb2mw3ivjusgedj7c3fe,1,11.8,54.5,2025-01-15T21:43:41.966Z,2025-01-15T21:43:46Z,5459026665,212,18.7,5459026667,213,0.02,5459026663,141,55.1,5459026659,56,Back,5459026661,140,29.6,,,,,,,,,,4mxx1oxkiexm0ha34utcmb17t,Inaki Pena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818969,910,1,2,78,53,agh9ifb2mw3ivjusgedj7c3fe,1,31.7,53.7,2025-01-15T21:43:46.702Z,2025-01-15T21:43:50Z,5459026845,212,9.7,5459026839,56,Back,5459026841,140,27.4,5459026843,141,66.4,5459026847,213,2.05,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818971,911,1,2,78,56,agh9ifb2mw3ivjusgedj7c3fe,1,27.4,66.4,2025-01-15T21:43:49.966Z,2025-01-15T21:43:50Z,5459026873,141,53.3,5459026871,140,34.2,5459026877,213,5.39,5459026869,56,Back,5459026875,212,11.4,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818977,912,1,2,78,57,agh9ifb2mw3ivjusgedj7c3fe,1,35,53.3,2025-01-15T21:43:50.686Z,2025-01-15T21:43:52Z,5459026919,140,27.2,5459026923,212,10.5,5459026921,141,63,5459026917,56,Back,5459026925,213,2.46,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765818995,913,1,2,78,58,agh9ifb2mw3ivjusgedj7c3fe,1,28.7,63.9,2025-01-15T21:43:52.205Z,2025-01-15T21:43:56Z,5459027027,56,Back,5459027035,213,5.64,5459027029,140,34.7,5459027033,212,7.9,5459027031,141,56.9,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2765819009,914,1,2,79,2,agh9ifb2mw3ivjusgedj7c3fe,1,34.3,51,2025-01-15T21:43:56.110Z,2025-01-15T21:43:58Z,5459027097,140,32.3,5459027099,141,33.3,5459027095,56,Back,5459027101,212,12.2,5459027103,213,4.54,,,,,,,,,,4gq1u1mqg0qzekh1u5djleeax,Dani Olmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
