id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,teamName
2763555457,799,1,2,67,51,agh9ifb2mw3ivjusgedj7c3fe,1,43.7,30.6,2025-01-04T19:25:43.749Z,2025-01-04T19:25:44Z,5446857655,141,39.7,5446857653,140,36.8,5446857651,56,Back,5446857659,213,2.43,5446857657,212,9.5,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555477,800,1,2,67,53,agh9ifb2mw3ivjusgedj7c3fe,1,36.8,39.7,2025-01-04T19:25:44.869Z,2025-01-04T19:25:48Z,5446857777,141,67.2,5446857779,212,18.8,5446857775,140,34.9,5446857773,56,Back,5446857781,213,1.68,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555509,801,1,2,67,56,agh9ifb2mw3ivjusgedj7c3fe,1,44.4,79.9,2025-01-04T19:25:48.773Z,2025-01-04T19:25:52Z,5446857965,141,96.5,5446857963,140,62.9,5446857967,212,22.5,5446857969,213,0.53,5446857961,56,Left,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555543,802,1,2,68,0,agh9ifb2mw3ivjusgedj7c3fe,1,62.2,90.5,2025-01-04T19:25:52.293Z,2025-01-04T19:25:57Z,5446858077,212,7.5,5446858075,141,81.4,5446858079,213,5.31,5446858071,56,Left,5446858073,140,66.2,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555561,803,1,2,68,5,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,86.6,2025-01-04T19:25:57.606Z,2025-01-04T19:26:00Z,5446858153,140,67,5446858155,141,79,5446858151,56,Left,5446858159,213,5.08,5446858157,212,5.5,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555565,804,1,2,68,8,agh9ifb2mw3ivjusgedj7c3fe,0,67,79,2025-01-04T19:26:00.567Z,2025-01-04T19:26:01Z,5446858165,56,Left,5446858167,140,76.1,5446858171,212,13,5446858169,141,92,5446858173,213,0.75,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555579,409,1,2,68,10,9fjpcl4jmz24ds108o5lo024s,1,26.3,18.9,2025-01-04T19:26:02.685Z,2025-01-04T19:26:04Z,5446858223,212,16.9,5446858219,140,38.4,5446858217,56,Back,5446858221,141,2.5,5446858225,213,5.56,,,,,,,,,,cf64pex3kredaedib18gvwv6d,Óscar Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763555585,410,49,2,68,12,9fjpcl4jmz24ds108o5lo024s,1,37.6,3.4,2025-01-04T19:26:04.494Z,2025-01-04T19:26:04Z,,,,,,,,,,,,,,,,,,,,,,,,,2mp7qvh6zu2f4wv4366p89d6,Guille Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763555591,411,1,2,68,14,9fjpcl4jmz24ds108o5lo024s,0,33.7,4,2025-01-04T19:26:05.949Z,2025-01-04T19:26:06Z,5446858289,141,27.1,5446858287,140,75.4,5446858291,212,46.5,5446858295,1,,5446858285,56,Center,5446858293,213,0.34,,,,,,,2mp7qvh6zu2f4wv4366p89d6,Guille Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763555595,805,49,2,68,15,agh9ifb2mw3ivjusgedj7c3fe,1,19.3,75,2025-01-04T19:26:06.886Z,2025-01-04T19:26:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555651,806,1,2,68,15,agh9ifb2mw3ivjusgedj7c3fe,1,19.3,75,2025-01-04T19:26:07.078Z,2025-01-04T19:26:15Z,5446858541,141,55.1,5446858545,213,5.46,5446858537,56,Back,5446858543,212,18.5,5446858539,140,31.3,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555685,807,1,2,68,23,agh9ifb2mw3ivjusgedj7c3fe,1,41.1,42.4,2025-01-04T19:26:14.918Z,2025-01-04T19:26:20Z,5446858705,56,Back,5446858713,213,1.38,5446858707,140,46.7,5446858709,141,86.6,5446858711,212,30.6,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555713,808,1,2,68,29,agh9ifb2mw3ivjusgedj7c3fe,1,53.4,89.4,2025-01-04T19:26:20.870Z,2025-01-04T19:26:25Z,5446858813,56,Back,5446858821,213,4.08,5446858815,140,39.9,5446858817,141,61.1,5446858819,212,23.9,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555725,809,1,2,68,33,agh9ifb2mw3ivjusgedj7c3fe,1,45.3,54,2025-01-04T19:26:25.509Z,2025-01-04T19:26:27Z,5446858863,56,Center,5446858871,213,5.74,5446858865,140,60.9,5446858869,212,19.1,5446858867,141,39.5,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555733,810,1,2,68,35,agh9ifb2mw3ivjusgedj7c3fe,1,60.9,39.5,2025-01-04T19:26:27.574Z,2025-01-04T19:26:29Z,5446858897,212,9.5,5446858891,56,Center,5446858899,213,0.96,5446858895,141,50.9,5446858893,140,66.1,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555739,811,1,2,68,37,agh9ifb2mw3ivjusgedj7c3fe,0,66.8,52.5,2025-01-04T19:26:28.934Z,2025-01-04T19:26:29Z,5446858913,212,13.8,5446858907,56,Center,5446858909,140,77.8,5446858911,141,63.7,5446858915,213,0.58,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555751,412,8,2,68,39,9fjpcl4jmz24ds108o5lo024s,1,25.3,39.1,2025-01-04T19:26:30.973Z,2025-01-04T19:26:31Z,5446858975,56,Back,,,,,,,,,,,,,,,,,,,,,,cf64pex3kredaedib18gvwv6d,Óscar Arroyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763555769,812,1,2,68,39,agh9ifb2mw3ivjusgedj7c3fe,1,73.2,65.4,2025-01-04T19:26:31.686Z,2025-01-04T19:26:33Z,5446859033,212,16,5446859027,56,Left,5446859029,140,82.2,5446859031,141,84.4,5446859035,213,0.94,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555773,813,1,2,68,41,agh9ifb2mw3ivjusgedj7c3fe,0,82.2,85.4,2025-01-04T19:26:32.886Z,2025-01-04T19:26:35Z,5446859065,213,5.23,5446859093,236,,5446859059,141,77.5,5446859051,2,,5446859095,233,413,5446859057,140,85.1,5446859061,212,6.2,5446859053,155,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,5446859099,286,,5446859055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555783,413,12,2,68,41,9fjpcl4jmz24ds108o5lo024s,1,16.6,15.9,2025-01-04T19:26:32.986Z,2025-01-04T19:26:35Z,5446859091,56,Back,5446859089,185,,5446859117,233,813,,,,,,,,,,,,,,,,d25t6091n3mibtbnjyifeyqs4,G. Iñigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763555809,814,1,2,68,45,agh9ifb2mw3ivjusgedj7c3fe,1,77,97.1,2025-01-04T19:26:36.966Z,2025-01-04T19:26:39Z,5446859185,56,Left,5446859193,213,3.31,5446859189,141,91.2,5446859187,140,55.1,5446859191,212,23.3,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555843,815,1,2,68,47,agh9ifb2mw3ivjusgedj7c3fe,1,55.1,91.2,2025-01-04T19:26:39.254Z,2025-01-04T19:26:43Z,5446859377,212,7.7,5446859375,141,83,5446859379,213,5.48,5446859371,56,Left,5446859373,140,60.2,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555855,816,1,2,68,51,agh9ifb2mw3ivjusgedj7c3fe,1,61.2,69.3,2025-01-04T19:26:43.334Z,2025-01-04T19:26:46Z,5446859415,141,82.4,5446859413,140,68.8,5446859417,212,12,5446859419,213,0.84,5446859411,56,Left,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555861,817,1,2,68,54,agh9ifb2mw3ivjusgedj7c3fe,1,68.8,82.4,2025-01-04T19:26:45.878Z,2025-01-04T19:26:47Z,5446859455,213,1.18,5446859447,56,Left,5446859451,141,95.7,5446859449,140,72.3,5446859453,212,9.8,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555883,818,1,2,68,55,agh9ifb2mw3ivjusgedj7c3fe,1,72.3,95.7,2025-01-04T19:26:47.030Z,2025-01-04T19:26:48Z,5446859543,141,84.2,5446859539,56,Left,5446859541,140,77.9,5446859547,213,5.36,5446859545,212,9.8,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555903,819,1,2,68,56,agh9ifb2mw3ivjusgedj7c3fe,1,78,84.2,2025-01-04T19:26:48.790Z,2025-01-04T19:26:51Z,5446859651,141,69.1,5446859649,140,80.4,5446859647,56,Center,5446859655,213,4.95,5446859653,212,10.6,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555905,820,61,2,68,59,agh9ifb2mw3ivjusgedj7c3fe,1,79.6,68.2,2025-01-04T19:26:51.638Z,2025-01-04T19:26:52Z,5446859659,56,Center,,,,,,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555913,821,61,2,69,0,agh9ifb2mw3ivjusgedj7c3fe,0,75.4,69.3,2025-01-04T19:26:52.550Z,2025-01-04T19:26:55Z,5446859693,56,Center,,,,,,,,,,,,,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763555927,414,49,2,69,3,9fjpcl4jmz24ds108o5lo024s,1,31.2,30.7,2025-01-04T19:26:55.549Z,2025-01-04T19:26:55Z,,,,,,,,,,,,,,,,,,,,,,,,,pga2rvk4ndj6i1nw0wtwtbai,Javier Albín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763555975,415,1,2,69,4,9fjpcl4jmz24ds108o5lo024s,1,31.4,30,2025-01-04T19:26:56.204Z,2025-01-04T19:27:02Z,5446859953,1,,5446859947,141,6.8,5446859949,212,39.5,5446859943,56,Right,5446859945,140,65.9,5446859951,213,5.87,,,,,,,pga2rvk4ndj6i1nw0wtwtbai,Javier Albín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763555985,416,3,2,69,10,9fjpcl4jmz24ds108o5lo024s,1,76.4,11.4,2025-01-04T19:27:02.780Z,2025-01-04T19:35:41Z,5446859993,56,Right,5446860001,233,822,5446859995,286,,,,,,,,,,,,,,,,,9v9zhs65de6zigmk06ot6sopg,Hugo Bautista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763555979,822,45,2,69,10,agh9ifb2mw3ivjusgedj7c3fe,0,23.6,88.6,2025-01-04T19:27:02.780Z,2025-01-04T19:35:42Z,5446860023,233,416,5446859971,285,,5446859969,56,Back,,,,,,,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556017,417,1,2,69,12,9fjpcl4jmz24ds108o5lo024s,0,88.5,16.4,2025-01-04T19:27:04.236Z,2025-01-04T19:27:08Z,5446860115,155,,5446860117,56,Center,5446860123,212,28.3,5446860119,140,92.3,5446860125,213,1.43,5446860121,141,57.6,5446860113,2,,,,,9v9zhs65de6zigmk06ot6sopg,Hugo Bautista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763556035,823,3,2,69,18,agh9ifb2mw3ivjusgedj7c3fe,0,7.4,37.6,2025-01-04T19:27:09.863Z,2025-01-04T19:52:05Z,5446861463,233,419,5446861437,285,,5446860189,56,Back,,,,,,,,,,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Dominguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556303,419,7,2,69,18,9fjpcl4jmz24ds108o5lo024s,0,92.6,62.4,2025-01-04T19:27:09.864Z,2025-01-04T19:52:05Z,5446861419,286,,5446861417,56,Center,5446861455,233,823,,,,,,,,,,,,,,,,bmnjg1hnnnnmt60o21kx4yane,Sito Barrera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763556053,824,52,2,69,20,agh9ifb2mw3ivjusgedj7c3fe,1,7.4,42.1,2025-01-04T19:27:12.742Z,2025-01-04T19:27:12Z,,,,,,,,,,,,,,,,,,,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556083,825,1,2,69,21,agh9ifb2mw3ivjusgedj7c3fe,1,7.4,42.1,2025-01-04T19:27:13.030Z,2025-01-04T19:27:18Z,5446860403,141,15,5446860397,123,,5446860401,140,29.6,5446860407,213,5.61,5446860399,56,Back,5446860405,212,29.7,,,,,,,6ofu6yc2qwp5ii9cerdq1tk9h,Wojciech Szczesny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556117,826,1,2,69,26,agh9ifb2mw3ivjusgedj7c3fe,1,48,17.1,2025-01-04T19:27:18.470Z,2025-01-04T19:28:47Z,5446860595,212,14.7,5446860589,56,Back,5446860597,213,2.06,5446860591,140,41.4,5446860593,141,36.1,,,,,,,,,,4jpwo30o4qp53k59oxvuj90k4,Sergi Dominguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556121,827,4,2,69,30,agh9ifb2mw3ivjusgedj7c3fe,1,36.4,44.4,2025-01-04T19:27:22.295Z,2025-01-04T19:28:53Z,5446860643,13,,5446860645,295,,5446860651,286,,5446860647,56,Back,5446860649,152,,5446860767,233,418,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556135,418,4,2,69,30,9fjpcl4jmz24ds108o5lo024s,0,63.6,55.6,2025-01-04T19:27:22.296Z,2025-01-04T19:28:53Z,5446860739,13,,5446860771,233,827,5446860743,56,Center,5446860747,285,,5446860745,152,,5446860741,295,,,,,,,,8kc8739zly0ku2tg8v8w6zgus,Marc Prat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763556351,828,1,2,69,58,agh9ifb2mw3ivjusgedj7c3fe,1,34.3,34.3,2025-01-04T19:27:50.743Z,2025-01-04T19:27:54Z,5446861621,140,30.9,5446861627,213,1.79,5446861619,56,Back,5446861611,5,,5446861673,189,,5446861625,212,16.6,5446861623,141,58.2,5446861615,152,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556359,829,1,2,70,0,agh9ifb2mw3ivjusgedj7c3fe,1,30.8,58.4,2025-01-04T19:27:51.801Z,2025-01-04T19:27:53Z,5446861661,212,13.7,5446861659,141,38.3,5446861663,213,4.65,5446861657,140,30,5446861655,56,Back,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556377,830,1,2,70,3,agh9ifb2mw3ivjusgedj7c3fe,1,28.1,42.1,2025-01-04T19:27:55.095Z,2025-01-04T19:27:57Z,5446861741,56,Back,5446861749,213,1.53,5446861747,212,16.7,5446861743,140,28.8,5446861745,141,66.6,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556387,831,1,2,70,6,agh9ifb2mw3ivjusgedj7c3fe,1,28.8,67,2025-01-04T19:27:57.798Z,2025-01-04T19:27:59Z,5446861771,141,87.1,5446861769,140,41.6,5446861767,56,Back,5446861775,213,0.79,5446861773,212,19.2,,,,,,,,,,bkwxem45cf48k14euwqe7rs44,Pau Cubarsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556391,832,1,2,70,7,agh9ifb2mw3ivjusgedj7c3fe,1,42.5,88.1,2025-01-04T19:27:59.191Z,2025-01-04T19:28:01Z,5446861801,212,14.7,5446861799,141,68.5,5446861803,213,5.15,5446861797,140,48.5,5446861795,56,Back,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556399,833,1,2,70,9,agh9ifb2mw3ivjusgedj7c3fe,1,48.5,68.5,2025-01-04T19:28:00.871Z,2025-01-04T19:28:02Z,5446861857,213,3.63,5446861855,212,7,5446861849,56,Back,5446861851,140,42.6,5446861853,141,63.7,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556411,834,1,2,70,10,agh9ifb2mw3ivjusgedj7c3fe,1,42.6,63.7,2025-01-04T19:28:02.503Z,2025-01-04T19:28:06Z,5446861915,212,15,5446861917,213,3.79,5446861911,140,31.2,5446861909,56,Back,5446861913,141,50.3,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556429,835,1,2,70,14,agh9ifb2mw3ivjusgedj7c3fe,1,34.7,40.9,2025-01-04T19:28:05.910Z,2025-01-04T19:28:09Z,5446861973,140,41.4,5446861975,141,19.7,5446861977,212,16,5446861971,56,Back,5446861979,213,5.17,,,,,,,,,,4ggz7e009bq3yltc9o6mifbah,Eric Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556443,836,1,2,70,17,agh9ifb2mw3ivjusgedj7c3fe,1,43.5,18.5,2025-01-04T19:28:09.655Z,2025-01-04T19:28:11Z,5446862009,141,43.7,5446862005,56,Center,5446862007,140,65.8,5446862013,213,0.63,5446862011,212,29,,,,,,,,,,awsod0zmnrukk21d4882ji7e1,Ronald Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556445,837,61,2,70,19,agh9ifb2mw3ivjusgedj7c3fe,1,65.9,43.7,2025-01-04T19:28:11.381Z,2025-01-04T19:28:11Z,5446862017,56,Center,,,,,,,,,,,,,,,,,,,,,,308krssmz6irpfntht1ka78tm,Ansu Fati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556457,838,1,2,70,21,agh9ifb2mw3ivjusgedj7c3fe,1,63.2,42.4,2025-01-04T19:28:13.591Z,2025-01-04T19:28:16Z,5446862095,212,9.8,5446862089,56,Center,5446862097,213,3.12,5446862091,140,53.9,5446862093,141,42.7,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556465,839,1,2,70,24,agh9ifb2mw3ivjusgedj7c3fe,1,56.7,37.4,2025-01-04T19:28:16.438Z,2025-01-04T19:28:18Z,5446862135,213,6.12,5446862131,141,34,5446862129,140,69.8,5446862133,212,13.9,5446862127,56,Center,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556473,840,1,2,70,26,agh9ifb2mw3ivjusgedj7c3fe,1,69.8,34,2025-01-04T19:28:18.087Z,2025-01-04T19:28:18Z,5446862159,56,Center,5446862163,140,63.4,5446862169,213,2.76,5446862167,212,7.2,5446862165,141,38,,,,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556481,841,1,2,70,26,agh9ifb2mw3ivjusgedj7c3fe,1,63.4,38,2025-01-04T19:28:18.567Z,2025-01-04T19:28:20Z,5446862197,141,25.8,5446862201,213,4.92,5446862195,140,65.1,5446862199,212,8.5,5446862193,56,Center,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556497,842,1,2,70,28,agh9ifb2mw3ivjusgedj7c3fe,1,65.1,25.8,2025-01-04T19:28:20.071Z,2025-01-04T19:28:22Z,5446862303,213,0.86,5446862299,212,7.4,5446862297,141,34,5446862293,56,Center,5446862295,140,69.7,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556503,843,1,2,70,30,agh9ifb2mw3ivjusgedj7c3fe,0,69,36.9,2025-01-04T19:28:22.391Z,2025-01-04T19:28:23Z,5446862321,155,,5446862329,212,25.5,5446862325,140,79.3,5446862327,141,70.9,5446862323,56,Center,5446862331,213,1.13,,,,,,,5kodjbsarkql4vhs126p2vhwq,Pablo Torre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556517,420,49,2,70,33,9fjpcl4jmz24ds108o5lo024s,1,24.9,33.7,2025-01-04T19:28:25.381Z,2025-01-04T19:28:25Z,,,,,,,,,,,,,,,,,,,,,,,,,d25t6091n3mibtbnjyifeyqs4,G. Iñigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763556529,421,1,2,70,34,9fjpcl4jmz24ds108o5lo024s,1,25.2,34.6,2025-01-04T19:28:25.899Z,2025-01-04T19:28:27Z,5446862411,213,5.67,5446862403,56,Back,5446862405,140,32.5,5446862407,141,26.7,5446862409,212,9.4,,,,,,,,,,d25t6091n3mibtbnjyifeyqs4,G. Iñigo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763556531,422,50,2,70,34,9fjpcl4jmz24ds108o5lo024s,1,30.7,28.5,2025-01-04T19:28:26.470Z,2025-01-04T19:52:06Z,5446862417,285,,5446862439,233,844,5446862415,56,Back,,,,,,,,,,,,,,,,2mp7qvh6zu2f4wv4366p89d6,Guille Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763556527,844,7,2,70,34,agh9ifb2mw3ivjusgedj7c3fe,0,69.3,71.5,2025-01-04T19:28:26.471Z,2025-01-04T19:52:06Z,5446862435,233,422,5446862401,286,,5446862399,56,Center,,,,,,,,,,,,,,,,eb3ci3a120om80v80mobsus8a,Gavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556539,845,49,2,70,37,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,84.8,2025-01-04T19:28:29.143Z,2025-01-04T19:28:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556545,846,1,2,70,37,agh9ifb2mw3ivjusgedj7c3fe,1,63.5,84.8,2025-01-04T19:28:29.271Z,2025-01-04T19:28:29Z,5446862477,213,4.94,5446862471,140,65.9,5446862475,212,11.2,5446862469,56,Center,5446862473,141,68.7,,,,,,,,,,6l1y87tlepsvr83d8y2qifeqy,Gerard Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556559,847,1,2,70,38,agh9ifb2mw3ivjusgedj7c3fe,1,65.9,68.7,2025-01-04T19:28:29.830Z,2025-01-04T19:28:31Z,5446862517,212,9.1,5446862511,56,Center,5446862519,213,5.71,5446862515,141,61.4,5446862513,140,73.2,,,,,,,,,,ezviixcyaaj162saxs2yl27s9,Frenkie de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556563,423,45,2,70,39,9fjpcl4jmz24ds108o5lo024s,0,25.8,41.4,2025-01-04T19:28:30.983Z,2025-01-04T19:35:42Z,5446862597,233,848,5446862537,285,,5446862535,56,Back,,,,,,,,,,,,,,,,2yjum0vitk1arc9prvxo3m7yt,Dani Santigosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barbastro
2763556573,848,3,2,70,39,agh9ifb2mw3ivjusgedj7c3fe,1,74.2,58.6,2025-01-04T19:28:30.983Z,2025-01-04T19:35:42Z,5446862591,233,423,5446862581,286,,5446862579,56,Center,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
2763556585,849,3,2,70,40,agh9ifb2mw3ivjusgedj7c3fe,0,82.2,55,2025-01-04T19:28:32.615Z,2025-01-04T19:28:38Z,5446862615,286,,5446862699,233,424,5446862613,56,Center,,,,,,,,,,,,,,,,cjll1xrw3xulnl23c9tlf6rys,Fermin Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Barcelona
